nuisance_seed,well_id,site,pair_id,experiment,label,morphology_score,pooled_morphology_median,quarter_turns,dy,dx,used_by_analyzer
20260740,HUVEC-17_3_J14,1,pair_08,HUVEC-17,1,0.01585520368760934,0.018247664775210375,3,5,8,False
20260740,HUVEC-17_3_J14,2,pair_08,HUVEC-17,1,0.015705616030009154,0.018247664775210375,2,5,7,False
20260740,HUVEC-18_3_B10,1,pair_08,HUVEC-18,0,0.019619377448996424,0.018247664775210375,1,-2,-8,False
20260740,HUVEC-18_3_B10,2,pair_08,HUVEC-18,0,0.024532792567690198,0.018247664775210375,2,-1,-1,False
20260740,HUVEC-18_3_M12,1,pair_08,HUVEC-18,1,0.024933821146156204,0.018247664775210375,0,8,7,False
20260740,HUVEC-18_3_M12,2,pair_08,HUVEC-18,1,0.025281497763790572,0.018247664775210375,0,2,3,False
20260740,HUVEC-19_2_M02,1,pair_08,HUVEC-19,0,0.019655182940850766,0.018247664775210375,1,-1,-3,False
20260740,HUVEC-19_2_M02,2,pair_08,HUVEC-19,0,0.01848396261954366,0.018247664775210375,2,-4,-4,False
20260740,HUVEC-19_2_D05,1,pair_08,HUVEC-19,1,0.023311251819798737,0.018247664775210375,0,5,2,False
20260740,HUVEC-19_2_D05,2,pair_08,HUVEC-19,1,0.024636617829212396,0.018247664775210375,3,2,4,False
20260740,HUVEC-20_2_E03,1,pair_08,HUVEC-20,0,0.01413178049892717,0.018247664775210375,0,-1,-1,False
20260740,HUVEC-20_2_E03,2,pair_08,HUVEC-20,0,0.016569781956666304,0.018247664775210375,0,-1,-6,False
20260740,HUVEC-20_2_B15,1,pair_08,HUVEC-20,1,0.02089840461916143,0.018247664775210375,0,8,2,False
20260740,HUVEC-20_2_B15,2,pair_08,HUVEC-20,1,0.02074478032121488,0.018247664775210375,3,2,4,False
20260740,HUVEC-21_4_K07,1,pair_08,HUVEC-21,0,0.017848751488518468,0.018247664775210375,0,-6,-1,False
20260740,HUVEC-21_4_K07,2,pair_08,HUVEC-21,0,0.018039640509625962,0.018247664775210375,1,-2,-2,False
20260740,HUVEC-21_4_C06,1,pair_08,HUVEC-21,1,0.020247993475476875,0.018247664775210375,0,2,3,False
20260740,HUVEC-21_4_C06,2,pair_08,HUVEC-21,1,0.019197710739774103,0.018247664775210375,0,5,5,False
20260740,HUVEC-22_3_C23,1,pair_08,HUVEC-22,0,0.013229945776199015,0.018247664775210375,1,-1,-7,False
20260740,HUVEC-22_3_C23,2,pair_08,HUVEC-22,0,0.015009781032438736,0.018247664775210375,0,-4,-3,False
20260740,HUVEC-22_3_H10,1,pair_08,HUVEC-22,1,0.018860656715406984,0.018247664775210375,3,3,6,False
20260740,HUVEC-22_3_H10,2,pair_08,HUVEC-22,1,0.018617667275429413,0.018247664775210375,0,6,3,False
20260740,HUVEC-23_3_M17,1,pair_08,HUVEC-23,0,0.014718558786884607,0.018247664775210375,0,-8,-1,False
20260740,HUVEC-23_3_M17,2,pair_08,HUVEC-23,0,0.015803106425817635,0.018247664775210375,1,-7,-4,False
20260740,HUVEC-23_3_F04,1,pair_08,HUVEC-23,1,0.016606904920629186,0.018247664775210375,3,2,6,False
20260740,HUVEC-23_3_F04,2,pair_08,HUVEC-23,1,0.01858787961454139,0.018247664775210375,3,7,8,False
20260740,HUVEC-24_4_M14,1,pair_08,HUVEC-24,0,0.013789220074395776,0.018247664775210375,0,-8,-2,False
20260740,HUVEC-24_4_M14,2,pair_08,HUVEC-24,0,0.0191799605069616,0.018247664775210375,1,-4,-4,False
20260740,HUVEC-24_4_C04,1,pair_08,HUVEC-24,1,0.021599044912968973,0.018247664775210375,3,8,7,False
20260740,HUVEC-24_4_C04,2,pair_08,HUVEC-24,1,0.02122331099454616,0.018247664775210375,0,4,3,False
20260740,HUVEC-17_2_D05,1,pair_09,HUVEC-17,0,0.019362680858695046,0.018247664775210375,1,-1,-6,False
20260740,HUVEC-17_2_D05,2,pair_09,HUVEC-17,0,0.018384162055624508,0.018247664775210375,2,-5,-6,False
20260740,HUVEC-17_2_B23,1,pair_09,HUVEC-17,1,0.017943138504191963,0.018247664775210375,3,6,2,False
20260740,HUVEC-17_2_B23,2,pair_09,HUVEC-17,1,0.01834854158995536,0.018247664775210375,0,7,8,False
20260740,HUVEC-18_2_H10,1,pair_09,HUVEC-18,0,0.020429849933365565,0.018247664775210375,1,-7,-4,False
20260740,HUVEC-18_2_H10,2,pair_09,HUVEC-18,0,0.023009150727264907,0.018247664775210375,1,-3,-8,False
20260740,HUVEC-18_2_B13,1,pair_09,HUVEC-18,1,0.024368272113949763,0.018247664775210375,0,5,6,False
20260740,HUVEC-18_2_B13,2,pair_09,HUVEC-18,1,0.024415492238918993,0.018247664775210375,3,1,4,False
20260740,HUVEC-19_1_K05,1,pair_09,HUVEC-19,0,0.02125834411433974,0.018247664775210375,2,-7,-2,False
20260740,HUVEC-19_1_K05,2,pair_09,HUVEC-19,0,0.02205702624855238,0.018247664775210375,1,-1,-1,False
20260740,HUVEC-19_1_C05,1,pair_09,HUVEC-19,1,0.021446075026180674,0.018247664775210375,3,7,1,False
20260740,HUVEC-19_1_C05,2,pair_09,HUVEC-19,1,0.023037942988366734,0.018247664775210375,0,2,5,False
20260740,HUVEC-20_1_J23,1,pair_09,HUVEC-20,0,0.02051338497826794,0.018247664775210375,1,-2,-5,False
20260740,HUVEC-20_1_J23,2,pair_09,HUVEC-20,0,0.02279088545898467,0.018247664775210375,2,-4,-6,False
20260740,HUVEC-20_1_F08,1,pair_09,HUVEC-20,1,0.023501906520009757,0.018247664775210375,3,8,1,False
20260740,HUVEC-20_1_F08,2,pair_09,HUVEC-20,1,0.0227216988960462,0.018247664775210375,0,7,1,False
20260740,HUVEC-21_3_E19,1,pair_09,HUVEC-21,0,0.018094355189334818,0.018247664775210375,1,-8,-7,False
20260740,HUVEC-21_3_E19,2,pair_09,HUVEC-21,0,0.01650502605435867,0.018247664775210375,0,-6,-4,False
20260740,HUVEC-21_3_G23,1,pair_09,HUVEC-21,1,0.015716247059068152,0.018247664775210375,2,8,2,False
20260740,HUVEC-21_3_G23,2,pair_09,HUVEC-21,1,0.015917365316796887,0.018247664775210375,2,6,4,False
20260740,HUVEC-22_2_N21,1,pair_09,HUVEC-22,0,0.016398401433818974,0.018247664775210375,0,-1,-6,False
20260740,HUVEC-22_2_N21,2,pair_09,HUVEC-22,0,0.01697014549198249,0.018247664775210375,0,-6,-7,False
20260740,HUVEC-22_2_J10,1,pair_09,HUVEC-22,1,0.017836378642283754,0.018247664775210375,2,8,6,False
20260740,HUVEC-22_2_J10,2,pair_09,HUVEC-22,1,0.018904990501819232,0.018247664775210375,0,5,6,False
20260740,HUVEC-23_2_B06,1,pair_09,HUVEC-23,0,0.015953410289601302,0.018247664775210375,1,-2,-6,False
20260740,HUVEC-23_2_B06,2,pair_09,HUVEC-23,0,0.016126423446215482,0.018247664775210375,0,-4,-4,False
20260740,HUVEC-23_2_E04,1,pair_09,HUVEC-23,1,0.01809893628596764,0.018247664775210375,3,3,8,False
20260740,HUVEC-23_2_E04,2,pair_09,HUVEC-23,1,0.018371164008668846,0.018247664775210375,0,5,4,False
20260740,HUVEC-24_3_K12,1,pair_09,HUVEC-24,0,0.02397590148374796,0.018247664775210375,2,-4,-4,False
20260740,HUVEC-24_3_K12,2,pair_09,HUVEC-24,0,0.02500131397880018,0.018247664775210375,2,-8,-7,False
20260740,HUVEC-24_3_E13,1,pair_09,HUVEC-24,1,0.021828921429413194,0.018247664775210375,3,7,4,False
20260740,HUVEC-24_3_E13,2,pair_09,HUVEC-24,1,0.02239318430444952,0.018247664775210375,3,2,5,False
20260740,HUVEC-17_2_K03,1,pair_10,HUVEC-17,0,0.014356976834871759,0.018247664775210375,0,-1,-7,False
20260740,HUVEC-17_2_K03,2,pair_10,HUVEC-17,0,0.014204613541807961,0.018247664775210375,0,-7,-8,False
20260740,HUVEC-17_2_I13,1,pair_10,HUVEC-17,1,0.01937062520497787,0.018247664775210375,3,8,2,False
20260740,HUVEC-17_2_I13,2,pair_10,HUVEC-17,1,0.01641565278659561,0.018247664775210375,3,8,3,False
20260740,HUVEC-18_2_I07,1,pair_10,HUVEC-18,0,0.019302948302744472,0.018247664775210375,2,-2,-1,False
20260740,HUVEC-18_2_I07,2,pair_10,HUVEC-18,0,0.01979913954874101,0.018247664775210375,2,-7,-6,False
20260740,HUVEC-18_2_B19,1,pair_10,HUVEC-18,1,0.02578120591578763,0.018247664775210375,3,4,5,False
20260740,HUVEC-18_2_B19,2,pair_10,HUVEC-18,1,0.02997886257702293,0.018247664775210375,0,8,6,False
20260740,HUVEC-19_1_H10,1,pair_10,HUVEC-19,0,0.012913717346518453,0.018247664775210375,0,-5,-2,False
20260740,HUVEC-19_1_H10,2,pair_10,HUVEC-19,0,0.012600663287158718,0.018247664775210375,1,-8,-7,False
20260740,HUVEC-19_1_N09,1,pair_10,HUVEC-19,1,0.016276372673981132,0.018247664775210375,2,1,6,False
20260740,HUVEC-19_1_N09,2,pair_10,HUVEC-19,1,0.02119761098539266,0.018247664775210375,0,8,5,False
20260740,HUVEC-20_1_F06,1,pair_10,HUVEC-20,0,0.01734684731761001,0.018247664775210375,0,-2,-6,False
20260740,HUVEC-20_1_F06,2,pair_10,HUVEC-20,0,0.01795929856001859,0.018247664775210375,1,-7,-1,False
20260740,HUVEC-20_1_O20,1,pair_10,HUVEC-20,1,0.019803022690013695,0.018247664775210375,3,5,8,False
20260740,HUVEC-20_1_O20,2,pair_10,HUVEC-20,1,0.0177788339005152,0.018247664775210375,3,2,8,False
20260740,HUVEC-21_3_F04,1,pair_10,HUVEC-21,0,0.013082426478342863,0.018247664775210375,1,-5,-3,False
20260740,HUVEC-21_3_F04,2,pair_10,HUVEC-21,0,0.012596200913634838,0.018247664775210375,1,-8,-2,False
20260740,HUVEC-21_3_E18,1,pair_10,HUVEC-21,1,0.01941573424619047,0.018247664775210375,3,4,1,False
20260740,HUVEC-21_3_E18,2,pair_10,HUVEC-21,1,0.023331425157365672,0.018247664775210375,0,6,2,False
20260740,HUVEC-22_2_I20,1,pair_10,HUVEC-22,0,0.011304607220064884,0.018247664775210375,0,-1,-2,False
20260740,HUVEC-22_2_I20,2,pair_10,HUVEC-22,0,0.01107644845632094,0.018247664775210375,1,-8,-6,False
20260740,HUVEC-22_2_L18,1,pair_10,HUVEC-22,1,0.017561619055569026,0.018247664775210375,3,2,5,False
20260740,HUVEC-22_2_L18,2,pair_10,HUVEC-22,1,0.014829954441409669,0.018247664775210375,3,5,2,False
20260740,HUVEC-23_2_C16,1,pair_10,HUVEC-23,0,0.013340982158318707,0.018247664775210375,0,-3,-6,False
20260740,HUVEC-23_2_C16,2,pair_10,HUVEC-23,0,0.013872459519837906,0.018247664775210375,1,-2,-2,False
20260740,HUVEC-23_2_L23,1,pair_10,HUVEC-23,1,0.015849339911727232,0.018247664775210375,2,1,5,False
20260740,HUVEC-23_2_L23,2,pair_10,HUVEC-23,1,0.017581514846584136,0.018247664775210375,3,6,5,False
20260740,HUVEC-24_3_L17,1,pair_10,HUVEC-24,0,0.015419570111322715,0.018247664775210375,1,-4,-2,False
20260740,HUVEC-24_3_L17,2,pair_10,HUVEC-24,0,0.01593363649109463,0.018247664775210375,1,-6,-4,False
20260740,HUVEC-24_3_B11,1,pair_10,HUVEC-24,1,0.023161377744693727,0.018247664775210375,3,2,7,False
20260740,HUVEC-24_3_B11,2,pair_10,HUVEC-24,1,0.021141198415594652,0.018247664775210375,0,5,6,False
20260741,HUVEC-17_2_E02,1,pair_01,HUVEC-17,0,0.01519971628275969,0.018247664775210375,1,-6,-5,False
20260741,HUVEC-17_2_E02,2,pair_01,HUVEC-17,0,0.018220642440661336,0.018247664775210375,1,-8,-2,False
20260741,HUVEC-17_2_M17,1,pair_01,HUVEC-17,1,0.021321965458138987,0.018247664775210375,3,6,8,False
20260741,HUVEC-17_2_M17,2,pair_01,HUVEC-17,1,0.017090470959014687,0.018247664775210375,2,1,6,False
20260741,HUVEC-18_2_K15,1,pair_01,HUVEC-18,0,0.026494932134099574,0.018247664775210375,1,-5,-5,False
20260741,HUVEC-18_2_K15,2,pair_01,HUVEC-18,0,0.024377320970730004,0.018247664775210375,2,-1,-8,False
20260741,HUVEC-18_2_G06,1,pair_01,HUVEC-18,1,0.02739996569639938,0.018247664775210375,3,1,7,False
20260741,HUVEC-18_2_G06,2,pair_01,HUVEC-18,1,0.029498445054402925,0.018247664775210375,3,5,1,False
20260741,HUVEC-19_1_D21,1,pair_01,HUVEC-19,0,0.018274664302297107,0.018247664775210375,2,-2,-3,False
20260741,HUVEC-19_1_D21,2,pair_01,HUVEC-19,0,0.016314054494505566,0.018247664775210375,0,-2,-2,False
20260741,HUVEC-19_1_I06,1,pair_01,HUVEC-19,1,0.017566601354295476,0.018247664775210375,2,8,7,False
20260741,HUVEC-19_1_I06,2,pair_01,HUVEC-19,1,0.0169839408528152,0.018247664775210375,2,3,2,False
20260741,HUVEC-20_1_H13,1,pair_01,HUVEC-20,0,0.019342994449135252,0.018247664775210375,2,-4,-8,False
20260741,HUVEC-20_1_H13,2,pair_01,HUVEC-20,0,0.01854886467756023,0.018247664775210375,2,-8,-7,False
20260741,HUVEC-20_1_G17,1,pair_01,HUVEC-20,1,0.020969504045600162,0.018247664775210375,3,8,5,False
20260741,HUVEC-20_1_G17,2,pair_01,HUVEC-20,1,0.02185026274828722,0.018247664775210375,0,1,5,False
20260741,HUVEC-21_3_L06,1,pair_01,HUVEC-21,0,0.01612717439248446,0.018247664775210375,1,-4,-5,False
20260741,HUVEC-21_3_L06,2,pair_01,HUVEC-21,0,0.015838970769109752,0.018247664775210375,1,-7,-3,False
20260741,HUVEC-21_3_L17,1,pair_01,HUVEC-21,1,0.017312255162929648,0.018247664775210375,2,1,4,False
20260741,HUVEC-21_3_L17,2,pair_01,HUVEC-21,1,0.016201217365348762,0.018247664775210375,2,6,7,False
20260741,HUVEC-22_2_K23,1,pair_01,HUVEC-22,0,0.014580033612587999,0.018247664775210375,0,-4,-4,False
20260741,HUVEC-22_2_K23,2,pair_01,HUVEC-22,0,0.015016572824742495,0.018247664775210375,0,-6,-5,False
20260741,HUVEC-22_2_G09,1,pair_01,HUVEC-22,1,0.01719882645856986,0.018247664775210375,3,4,5,False
20260741,HUVEC-22_2_G09,2,pair_01,HUVEC-22,1,0.015378892282744444,0.018247664775210375,3,2,6,False
20260741,HUVEC-23_2_E12,1,pair_01,HUVEC-23,0,0.016611120682810704,0.018247664775210375,1,-4,-4,False
20260741,HUVEC-23_2_E12,2,pair_01,HUVEC-23,0,0.01730919724818704,0.018247664775210375,0,-2,-1,False
20260741,HUVEC-23_2_G10,1,pair_01,HUVEC-23,1,0.018983180083290044,0.018247664775210375,3,2,4,False
20260741,HUVEC-23_2_G10,2,pair_01,HUVEC-23,1,0.018090952113000196,0.018247664775210375,2,4,8,False
20260741,HUVEC-24_3_F17,1,pair_01,HUVEC-24,0,0.02048955122674557,0.018247664775210375,2,-4,-7,False
20260741,HUVEC-24_3_F17,2,pair_01,HUVEC-24,0,0.01965821389780379,0.018247664775210375,2,-8,-7,False
20260741,HUVEC-24_3_E15,1,pair_01,HUVEC-24,1,0.021317659332207035,0.018247664775210375,3,7,8,False
20260741,HUVEC-24_3_E15,2,pair_01,HUVEC-24,1,0.02031025387024822,0.018247664775210375,3,7,1,False
20260741,HUVEC-17_4_L22,1,pair_02,HUVEC-17,0,0.011795710999269203,0.018247664775210375,1,-5,-4,False
20260741,HUVEC-17_4_L22,2,pair_02,HUVEC-17,0,0.008982975864846636,0.018247664775210375,0,-6,-2,False
20260741,HUVEC-17_4_I20,1,pair_02,HUVEC-17,1,0.013027909947728702,0.018247664775210375,3,5,7,False
20260741,HUVEC-17_4_I20,2,pair_02,HUVEC-17,1,0.012536524030585791,0.018247664775210375,2,1,3,False
20260741,HUVEC-18_4_L18,1,pair_02,HUVEC-18,0,0.01624184458554164,0.018247664775210375,1,-8,-7,False
20260741,HUVEC-18_4_L18,2,pair_02,HUVEC-18,0,0.016750388490482597,0.018247664775210375,1,-1,-7,False
20260741,HUVEC-18_4_L21,1,pair_02,HUVEC-18,1,0.02013065521947362,0.018247664775210375,0,8,2,False
20260741,HUVEC-18_4_L21,2,pair_02,HUVEC-18,1,0.021158935869522267,0.018247664775210375,3,7,6,False
20260741,HUVEC-19_3_C06,1,pair_02,HUVEC-19,0,0.014076040447889888,0.018247664775210375,1,-2,-1,False
20260741,HUVEC-19_3_C06,2,pair_02,HUVEC-19,0,0.015558269898849973,0.018247664775210375,0,-8,-5,False
20260741,HUVEC-19_3_N18,1,pair_02,HUVEC-19,1,0.018801918861609847,0.018247664775210375,3,7,2,False
20260741,HUVEC-19_3_N18,2,pair_02,HUVEC-19,1,0.018994269873807854,0.018247664775210375,0,5,2,False
20260741,HUVEC-20_3_H09,1,pair_02,HUVEC-20,0,0.013745280619154141,0.018247664775210375,1,-5,-7,False
20260741,HUVEC-20_3_H09,2,pair_02,HUVEC-20,0,0.012731680083446247,0.018247664775210375,0,-7,-7,False
20260741,HUVEC-20_3_C18,1,pair_02,HUVEC-20,1,0.01629295406204337,0.018247664775210375,2,8,7,False
20260741,HUVEC-20_3_C18,2,pair_02,HUVEC-20,1,0.016077224250084402,0.018247664775210375,2,7,5,False
20260741,HUVEC-21_1_E13,1,pair_02,HUVEC-21,0,0.016220072815369274,0.018247664775210375,0,-4,-4,False
20260741,HUVEC-21_1_E13,2,pair_02,HUVEC-21,0,0.01472895674743,0.018247664775210375,0,-2,-3,False
20260741,HUVEC-21_1_D05,1,pair_02,HUVEC-21,1,0.017132230770512083,0.018247664775210375,2,3,1,False
20260741,HUVEC-21_1_D05,2,pair_02,HUVEC-21,1,0.017582779443906914,0.018247664775210375,3,3,5,False
20260741,HUVEC-22_4_I07,1,pair_02,HUVEC-22,0,0.013970469366269712,0.018247664775210375,0,-1,-6,False
20260741,HUVEC-22_4_I07,2,pair_02,HUVEC-22,0,0.013463912064001202,0.018247664775210375,1,-1,-5,False
20260741,HUVEC-22_4_L17,1,pair_02,HUVEC-22,1,0.016170690884577094,0.018247664775210375,3,2,7,False
20260741,HUVEC-22_4_L17,2,pair_02,HUVEC-22,1,0.015811749829151928,0.018247664775210375,2,7,7,False
20260741,HUVEC-23_4_E03,1,pair_02,HUVEC-23,0,0.011542014730881844,0.018247664775210375,0,-3,-8,False
20260741,HUVEC-23_4_E03,2,pair_02,HUVEC-23,0,0.01814773988898091,0.018247664775210375,0,-1,-3,False
20260741,HUVEC-23_4_I23,1,pair_02,HUVEC-23,1,0.013938278338986409,0.018247664775210375,2,2,1,False
20260741,HUVEC-23_4_I23,2,pair_02,HUVEC-23,1,0.013233181596139901,0.018247664775210375,3,5,5,False
20260741,HUVEC-24_1_H16,1,pair_02,HUVEC-24,0,0.0161267510580866,0.018247664775210375,1,-8,-2,False
20260741,HUVEC-24_1_H16,2,pair_02,HUVEC-24,0,0.016732011052930672,0.018247664775210375,0,-3,-8,False
20260741,HUVEC-24_1_N14,1,pair_02,HUVEC-24,1,0.018548591124641686,0.018247664775210375,0,1,4,False
20260741,HUVEC-24_1_N14,2,pair_02,HUVEC-24,1,0.018220665248123644,0.018247664775210375,3,6,6,False
20260741,HUVEC-17_1_L06,1,pair_03,HUVEC-17,0,0.01644506756521276,0.018247664775210375,1,-1,-3,False
20260741,HUVEC-17_1_L06,2,pair_03,HUVEC-17,0,0.015546235750800774,0.018247664775210375,1,-8,-1,False
20260741,HUVEC-17_1_J21,1,pair_03,HUVEC-17,1,0.013380943624330706,0.018247664775210375,2,4,6,False
20260741,HUVEC-17_1_J21,2,pair_03,HUVEC-17,1,0.014501768360376059,0.018247664775210375,3,4,4,False
20260741,HUVEC-18_1_O06,1,pair_03,HUVEC-18,0,0.024087082476339942,0.018247664775210375,2,-2,-4,False
20260741,HUVEC-18_1_O06,2,pair_03,HUVEC-18,0,0.022946945408699074,0.018247664775210375,1,-8,-1,False
20260741,HUVEC-18_1_J08,1,pair_03,HUVEC-18,1,0.02146360725476488,0.018247664775210375,3,5,8,False
20260741,HUVEC-18_1_J08,2,pair_03,HUVEC-18,1,0.01958976371096844,0.018247664775210375,0,2,2,False
20260741,HUVEC-19_4_K12,1,pair_03,HUVEC-19,0,0.028277274056857364,0.018247664775210375,2,-6,-5,False
20260741,HUVEC-19_4_K12,2,pair_03,HUVEC-19,0,0.026570508159923914,0.018247664775210375,1,-4,-8,False
20260741,HUVEC-19_4_K20,1,pair_03,HUVEC-19,1,0.023519040091245166,0.018247664775210375,3,2,7,False
20260741,HUVEC-19_4_K20,2,pair_03,HUVEC-19,1,0.02228333292406163,0.018247664775210375,3,4,1,False
20260741,HUVEC-20_4_K02,1,pair_03,HUVEC-20,0,0.027143886950083997,0.018247664775210375,2,-1,-2,False
20260741,HUVEC-20_4_K02,2,pair_03,HUVEC-20,0,0.026817441126859964,0.018247664775210375,1,-7,-7,False
20260741,HUVEC-20_4_J20,1,pair_03,HUVEC-20,1,0.016829308232247504,0.018247664775210375,3,1,7,False
20260741,HUVEC-20_4_J20,2,pair_03,HUVEC-20,1,0.01758152699294973,0.018247664775210375,3,5,7,False
20260741,HUVEC-21_2_D04,1,pair_03,HUVEC-21,0,0.023616910192434386,0.018247664775210375,1,-3,-2,False
20260741,HUVEC-21_2_D04,2,pair_03,HUVEC-21,0,0.022100790877678484,0.018247664775210375,2,-2,-7,False
20260741,HUVEC-21_2_F23,1,pair_03,HUVEC-21,1,0.018004876024866556,0.018247664775210375,3,3,4,False
20260741,HUVEC-21_2_F23,2,pair_03,HUVEC-21,1,0.019705943390744735,0.018247664775210375,0,6,1,False
20260741,HUVEC-22_1_K16,1,pair_03,HUVEC-22,0,0.01746365696599703,0.018247664775210375,0,-5,-7,False
20260741,HUVEC-22_1_K16,2,pair_03,HUVEC-22,0,0.01573310781983343,0.018247664775210375,0,-1,-3,False
20260741,HUVEC-22_1_N10,1,pair_03,HUVEC-22,1,0.018104645081222632,0.018247664775210375,2,6,5,False
20260741,HUVEC-22_1_N10,2,pair_03,HUVEC-22,1,0.016865748182053428,0.018247664775210375,2,1,3,False
20260741,HUVEC-23_1_E07,1,pair_03,HUVEC-23,0,0.01916031071474675,0.018247664775210375,1,-8,-6,False
20260741,HUVEC-23_1_E07,2,pair_03,HUVEC-23,0,0.01985495867943627,0.018247664775210375,2,-4,-8,False
20260741,HUVEC-23_1_F04,1,pair_03,HUVEC-23,1,0.01791201482545804,0.018247664775210375,3,7,1,False
20260741,HUVEC-23_1_F04,2,pair_03,HUVEC-23,1,0.016714201326724864,0.018247664775210375,2,5,6,False
20260741,HUVEC-24_2_H13,1,pair_03,HUVEC-24,0,0.019673241714048554,0.018247664775210375,2,-5,-2,False
20260741,HUVEC-24_2_H13,2,pair_03,HUVEC-24,0,0.022553578947414284,0.018247664775210375,1,-2,-8,False
20260741,HUVEC-24_2_M17,1,pair_03,HUVEC-24,1,0.02046921634833934,0.018247664775210375,3,7,1,False
20260741,HUVEC-24_2_M17,2,pair_03,HUVEC-24,1,0.020300682423275304,0.018247664775210375,3,6,3,False
20260741,HUVEC-17_3_F06,1,pair_04,HUVEC-17,0,0.015762474563285375,0.018247664775210375,0,-3,-6,False
20260741,HUVEC-17_3_F06,2,pair_04,HUVEC-17,0,0.016405847212823618,0.018247664775210375,1,-4,-7,False
20260741,HUVEC-17_3_F08,1,pair_04,HUVEC-17,1,0.007386304846163072,0.018247664775210375,3,6,4,False
20260741,HUVEC-17_3_F08,2,pair_04,HUVEC-17,1,0.007416684090127405,0.018247664775210375,2,1,2,False
20260741,HUVEC-18_3_D05,1,pair_04,HUVEC-18,0,0.03490829694865121,0.018247664775210375,2,-6,-6,False
20260741,HUVEC-18_3_D05,2,pair_04,HUVEC-18,0,0.03294706257240068,0.018247664775210375,1,-8,-7,False
20260741,HUVEC-18_3_E07,1,pair_04,HUVEC-18,1,0.019959995824608993,0.018247664775210375,0,6,6,False
20260741,HUVEC-18_3_E07,2,pair_04,HUVEC-18,1,0.016730642218342643,0.018247664775210375,3,3,8,False
20260741,HUVEC-19_2_D03,1,pair_04,HUVEC-19,0,0.03293687552892871,0.018247664775210375,2,-8,-2,False
20260741,HUVEC-19_2_D03,2,pair_04,HUVEC-19,0,0.033608219083721566,0.018247664775210375,2,-7,-4,False
20260741,HUVEC-19_2_O02,1,pair_04,HUVEC-19,1,0.017871148870444727,0.018247664775210375,2,6,6,False
20260741,HUVEC-19_2_O02,2,pair_04,HUVEC-19,1,0.016518088514231796,0.018247664775210375,3,7,8,False
20260741,HUVEC-20_2_L09,1,pair_04,HUVEC-20,0,0.025737098401833976,0.018247664775210375,1,-8,-1,False
20260741,HUVEC-20_2_L09,2,pair_04,HUVEC-20,0,0.025847540682472414,0.018247664775210375,2,-7,-3,False
20260741,HUVEC-20_2_K07,1,pair_04,HUVEC-20,1,0.017311062592515962,0.018247664775210375,3,6,3,False
20260741,HUVEC-20_2_K07,2,pair_04,HUVEC-20,1,0.013238648829188588,0.018247664775210375,3,4,8,False
20260741,HUVEC-21_4_N06,1,pair_04,HUVEC-21,0,0.024468359815677864,0.018247664775210375,2,-5,-2,False
20260741,HUVEC-21_4_N06,2,pair_04,HUVEC-21,0,0.02317954073318902,0.018247664775210375,2,-3,-8,False
20260741,HUVEC-21_4_F20,1,pair_04,HUVEC-21,1,0.01449736022310679,0.018247664775210375,2,5,1,False
20260741,HUVEC-21_4_F20,2,pair_04,HUVEC-21,1,0.013535467870314366,0.018247664775210375,2,3,2,False
20260741,HUVEC-22_3_M14,1,pair_04,HUVEC-22,0,0.023758806440875593,0.018247664775210375,2,-3,-3,False
20260741,HUVEC-22_3_M14,2,pair_04,HUVEC-22,0,0.023780280362590087,0.018247664775210375,1,-5,-7,False
20260741,HUVEC-22_3_O04,1,pair_04,HUVEC-22,1,0.016676407614492735,0.018247664775210375,3,6,8,False
20260741,HUVEC-22_3_O04,2,pair_04,HUVEC-22,1,0.014470745776808992,0.018247664775210375,2,3,6,False
20260741,HUVEC-23_3_I20,1,pair_04,HUVEC-23,0,0.02195083296406353,0.018247664775210375,2,-3,-3,False
20260741,HUVEC-23_3_I20,2,pair_04,HUVEC-23,0,0.022455903447144578,0.018247664775210375,2,-7,-7,False
20260741,HUVEC-23_3_D07,1,pair_04,HUVEC-23,1,0.014229862814132195,0.018247664775210375,3,8,6,False
20260741,HUVEC-23_3_D07,2,pair_04,HUVEC-23,1,0.013797213877676384,0.018247664775210375,2,2,5,False
20260741,HUVEC-24_4_F23,1,pair_04,HUVEC-24,0,0.02613363074323912,0.018247664775210375,2,-8,-1,False
20260741,HUVEC-24_4_F23,2,pair_04,HUVEC-24,0,0.024622430098020745,0.018247664775210375,1,-5,-6,False
20260741,HUVEC-24_4_K10,1,pair_04,HUVEC-24,1,0.019954711169682997,0.018247664775210375,3,3,2,False
20260741,HUVEC-24_4_K10,2,pair_04,HUVEC-24,1,0.01736490720255772,0.018247664775210375,2,2,6,False
20260741,HUVEC-17_4_F13,1,pair_05,HUVEC-17,0,0.013245868861712577,0.018247664775210375,1,-5,-7,False
20260741,HUVEC-17_4_F13,2,pair_05,HUVEC-17,0,0.01217773523461429,0.018247664775210375,0,-5,-8,False
20260741,HUVEC-17_4_I23,1,pair_05,HUVEC-17,1,0.015851962640739934,0.018247664775210375,2,2,4,False
20260741,HUVEC-17_4_I23,2,pair_05,HUVEC-17,1,0.016984876818737032,0.018247664775210375,3,4,2,False
20260741,HUVEC-18_4_I05,1,pair_05,HUVEC-18,0,0.019294045692039474,0.018247664775210375,2,-1,-3,False
20260741,HUVEC-18_4_I05,2,pair_05,HUVEC-18,0,0.020532191876474704,0.018247664775210375,2,-6,-7,False
